ID,Summary,Severity,CVSS_Score,CVE_Aliases,CWE_IDs,Ecosystem,Package_Name,Version_Introduced,Version_Fixed,Published,Modified
GHSA-qvr7-7g55-69xj,Pimcore Has an Incomplete Patch for CVE-2023-30848,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CVE-2026-23492,CWE-89,Packagist,pimcore/pimcore,12.0.0-RC1,12.3.1,2026-01-14T21:15:43Z,2026-01-21T16:52:07Z
GHSA-r277-3xc5-c79v,AutoGPT is Vulnerable to RCE via Disabled Block Execution,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H/SC:H/SI:H/SA:H/E:P,CVE-2026-24780,CWE-276; CWE-863; CWE-94,PyPI,agpt,0,,2026-01-29T15:04:03Z,2026-01-30T00:04:18Z
GHSA-r2jv-fwfr-4j8c,askbot inexhaustive permissions check allows any user to modify a different user's profile picture,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,CVE-2026-1213,CWE-639,PyPI,askbot,0,0.12.3,2026-01-27T15:30:31Z,2026-01-28T16:15:51Z
GHSA-r2rj-wwm5-x6mq,Kyverno Denial of Service via Context Variable Amplification in Policy Engine,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H,CVE-2026-23881,CWE-770,Go,github.com/kyverno/kyverno,0,1.15.3,2026-01-27T18:02:22Z,2026-01-29T03:31:12Z
GHSA-r354-f388-2fhh,Hono IPv4 address validation bypass in IP Restriction Middleware allows IP spoofing,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,CVE-2026-24398,CWE-185,npm,hono,0,4.11.7,2026-01-27T19:01:43Z,2026-01-29T03:39:00Z
GHSA-r39x-jcww-82v6,Symfony's incorrect argument escaping under MSYS2/Git Bash can lead to destructive file operations on Windows,MODERATE,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:H/A:H,CVE-2026-24739,CWE-88,Packagist,symfony/process,0,5.4.51,2026-01-28T21:28:10Z,2026-01-29T03:50:41Z
GHSA-r6q2-hw4h-h46w,Race Condition in node-tar Path Reservations via Unicode Ligature Collisions on macOS APFS,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:H/A:L,CVE-2026-23950,CWE-176; CWE-367,npm,tar,0,7.5.4,2026-01-21T01:05:49Z,2026-03-16T14:23:26Z
GHSA-r7vr-wg3f-8hr9,Concrete5 CMS contains an XPath injection vulnerability,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2022-50807,CWE-643,Packagist,concrete5/concrete5,,,2026-01-14T00:31:27Z,2026-01-14T16:53:51Z
GHSA-r8w2-w357-9pjv,XDocReport affected by a Server-Side Template Injection (SSTI) vulnerability,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2025-64087,CWE-1336,Maven,fr.opensagres.xdocreport:fr.opensagres.xdocreport.template.freemarker,0,2.2.0,2026-01-20T18:31:57Z,2026-02-12T19:51:02Z
GHSA-r92c-9c7f-3pj8,"OpenTofu has High CPU usage in ""tofu init"" with maliciously-crafted module packages in .zip format",LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:L,,CWE-1395,Go,github.com/opentofu/opentofu,0,1.11.4,2026-01-21T22:58:42Z,2026-02-03T20:24:00Z
GHSA-rgmp-4873-r683,Pterodactyl TOTPs can be reused during validity window,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CVE-2025-69197,CWE-287,Packagist,pterodactyl/panel,0,1.12.0,2026-01-06T17:20:57Z,2026-01-06T17:20:58Z
GHSA-rhfx-m35p-ff5j,`IterMut` violates Stacked Borrows by invalidating internal pointer,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,,CWE-476,crates.io,lru,0.9.0,0.16.3,2026-01-07T20:38:57Z,2026-01-07T20:38:57Z
GHSA-rjf8-2wcw-f6mp,Salvo is vulnerable to reflected XSS in the list_html function,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:L,CVE-2026-22256,CWE-79,crates.io,salvo,0,0.88.1,2026-01-08T21:22:18Z,2026-01-08T21:37:17Z
GHSA-rjr4-v43m-pxq6,Triton VM has a Soundness Vulnerability due to Improper Sampling of Randomness,LOW,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,,CWE-330,crates.io,triton-vm,0.41.0,2.0.0,2026-01-21T22:52:56Z,2026-01-22T13:41:48Z
GHSA-rpc5-pm7q-hjmp,billboard.js is vulnerable to XSS during chart option binding,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:N,CVE-2026-1513,CWE-79,npm,billboard.js,0,3.18.0,2026-01-28T03:30:30Z,2026-01-28T22:07:50Z
GHSA-rq6q-wr2q-7pgp,Backstage has a Possible Symlink Path Traversal in Scaffolder Actions,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:L,CVE-2026-24046,CWE-22; CWE-59,npm,@backstage/backend-defaults,0,0.12.2,2026-01-21T22:36:36Z,2026-01-22T15:41:18Z
GHSA-rqfh-9r24-8c9r,AssertJ has XML External Entity (XXE) vulnerability when parsing untrusted XML via isXmlEqualTo assertion,HIGH,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:H/VI:N/VA:L/SC:H/SI:N/SA:N,CVE-2026-24400,CWE-611,Maven,org.assertj:assertj-core,1.4.0,3.27.7,2026-01-26T21:31:41Z,2026-01-29T03:24:21Z
GHSA-rvjx-cfjh-5mc9,loggingredactor converts non-string types to string types in logs,LOW,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-22041,CWE-704,PyPI,loggingredactor,0,0.0.6,2026-01-07T19:28:46Z,2026-01-08T21:19:18Z
GHSA-rvr2-r3pv-5m4p,oneshot has potential Use After Free when used asynchronously,HIGH,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,,CWE-362; CWE-416,crates.io,oneshot,0,0.1.12,2026-01-27T00:59:04Z,2026-01-27T00:59:05Z
GHSA-rvxj-7f72-mhrx,EGroupware has SQL Injection in Nextmatch Filter Processing,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-22243,CWE-89,Packagist,egroupware/egroupware,0,23.1.20260113,2026-01-28T20:39:27Z,2026-01-28T20:39:27Z
GHSA-rw22-5hhq-pfpf,Gitea does not properly validate project ownership in organization project operations,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,CVE-2026-20750,CWE-284,Go,github.com/go-gitea/gitea,0,1.25.4,2026-01-23T00:31:16Z,2026-01-23T20:14:34Z
GHSA-rwp9-5g7q-73q3,OpenFlagr contains an authentication bypass vulnerability in the HTTP middleware,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-0650,CWE-306; CWE-425,Go,github.com/openflagr/flagr,0,0.0.0-20251009103504-fe83dc87aa40,2026-01-07T12:31:25Z,2026-01-07T19:31:31Z
GHSA-rwr8-xrpw-9qf5,solspace/craft-freeform Exposed to Known Axios Vulnerabilities via Precompiled Assets,LOW,,,,Packagist,solspace/craft-freeform,0,4.1.22,2026-01-15T22:41:39Z,2026-01-15T22:41:39Z
GHSA-v253-rj99-jwpq,pnpm has Path Traversal via arbitrary file permission modification ,MODERATE,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:A/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-24131,CWE-22; CWE-732,npm,pnpm,0,10.28.2,2026-01-26T21:29:58Z,2026-01-26T21:29:58Z
GHSA-v364-rw7m-3263,n8n Vulnerable to RCE via Arbitrary File Write,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,CVE-2026-21877,CWE-434,npm,n8n,0.123.0,1.121.3,2026-01-06T17:48:24Z,2026-01-06T17:48:24Z
GHSA-v3m3-f69x-jf25,Quill is vulnerable to XSS via HTML export feature,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:N/VI:N/VA:N/SC:N/SI:L/SA:N/E:P,CVE-2025-15056,CWE-74,npm,quill,,,2026-01-13T21:31:46Z,2026-01-16T16:58:02Z
GHSA-v492-6xx2-p57g,Chainlit contains an authorization bypass vulnerability,LOW,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,CVE-2025-68492,CWE-639,PyPI,chainlit,0,2.8.5,2026-01-14T09:31:21Z,2026-01-14T21:16:04Z
GHSA-v4pr-fm98-w9pg,n8n Vulnerable to Unauthenticated File Access via Improper Webhook Request Handling,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:N,CVE-2026-21858,CWE-20,npm,n8n,1.65.0,1.121.0,2026-01-07T19:20:19Z,2026-01-13T15:04:59Z
GHSA-v4w8-49pv-mf72,ChatterBot Vulnerable to Denial of Service via Database Connection Pool Exhaustion,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-23842,CWE-400,PyPI,chatterbot,0,1.2.11,2026-01-20T18:36:17Z,2026-01-20T18:36:17Z
GHSA-v64r-7wg9-23pr,Unauthenticated Craft CMS users can trigger a database backup,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:N/VA:H/SC:N/SI:N/SA:N/E:P,CVE-2025-68456,CWE-202; CWE-770,Packagist,craftcms/cms,5.0.0-RC1,5.8.21,2026-01-05T18:49:56Z,2026-01-09T03:11:23Z
GHSA-v897-pv23-r8cw,Keycloak has an improper input validation vulnerability,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,CVE-2026-0976,CWE-20,Maven,org.keycloak:keycloak-quarkus-server,0,,2026-01-15T15:31:17Z,2026-01-15T23:10:39Z
GHSA-vc2w-4v3p-2mqw,Apache Solr: Insufficient file-access checking in standalone core-creation requests,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N,CVE-2026-22444,CWE-20,Maven,org.apache.solr:solr-core,8.6.0,9.10.1,2026-01-21T15:31:16Z,2026-01-21T22:57:58Z
GHSA-vc8c-j3xm-xj73,Wasmtime segfault or unused out-of-sandbox load with f64.copysign operator on x86-64,MODERATE,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:A/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,CVE-2026-24116,CWE-125,crates.io,wasmtime,29.0.0,36.0.5,2026-01-27T00:48:20Z,2026-01-29T03:28:33Z
GHSA-vcf3-26xf-fw4m,Salt Authentication Protocol Version Downgrade Allows Minion Impersonation,HIGH,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:L,CVE-2025-62349,CWE-287,PyPI,salt,3006.12,3006.17,2026-01-30T21:30:22Z,2026-02-01T18:09:41Z
GHSA-vcwh-pff9-64cc,RustFS has IAM Incorrect Authorization in ImportIam that Allows Privilege Escalation,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-22042,CWE-285,crates.io,rustfs,0,1.0.0-alpha.79,2026-01-08T20:36:17Z,2026-01-08T20:36:17Z
GHSA-vfrf-vcj7-wvr8,Signal K Server Vulnerable to Access Request Spoofing,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,CVE-2025-69203,CWE-290,npm,signalk-server,0,2.19.0,2026-01-02T15:26:11Z,2026-01-02T15:26:11Z
GHSA-vg9h-jx4v-cwx2,Unfurl's debug mode cannot be disabled due to string config parsing (Werkzeug debugger exposure),CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N,,CWE-489,PyPI,dfir-unfurl,0,,2026-01-29T15:32:33Z,2026-01-29T15:32:33Z
GHSA-vh2x-fw87-4fxq,DPanel has an arbitrary file deletion vulnerability in /api/common/attach/delete interface,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,CVE-2025-66292,CWE-22,Go,github.com/donknap/dpanel,0,1.9.2,2026-01-15T17:58:42Z,2026-01-15T20:17:37Z
GHSA-vhcx-7rpg-hp39,risesoft-y9 Digital-Infrastructure has a SQL injection vulnerability,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,CVE-2026-1050,CWE-74,Maven,net.risesoft:risenet-y9boot-support-platform-service,0,,2026-01-17T18:30:20Z,2026-01-20T18:51:19Z
GHSA-vj87-jj27-4h9c,wolfSSL Python module vulnerable to Improper Authentication,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N,CVE-2025-15346,CWE-287,PyPI,wolfssl,0,5.8.4.post0,2026-01-08T00:31:15Z,2026-01-30T14:41:49Z
GHSA-vm5q-8qww-h238,DotNetNuke.Core Vulnerable to Stored XSS in Module Deletion Confirmation Modal,HIGH,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:C/C:H/I:H/A:H,CVE-2026-24837,CWE-79,NuGet,DotNetNuke.Core,9.0.0,,2026-01-28T16:34:16Z,2026-01-28T16:34:16Z
GHSA-vmc4-9828-r48r,Ghost has SSRF via External Media Inliner,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:N/VI:N/VA:N/SC:L/SI:N/SA:N,CVE-2026-22597,CWE-918,npm,ghost,6.0.0,6.11.0,2026-01-08T21:36:03Z,2026-01-11T14:55:24Z
GHSA-vp8w-wj4m-3r7j,"evershop allows unauthenticated attackers to force server to initiate HTTP request via ""GET /images"" API",MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2025-67427,CWE-918,npm,@evershop/evershop,0,,2026-01-05T21:30:33Z,2026-01-05T23:15:41Z
GHSA-vqxf-v2gg-x3hc,docling-core vulnerable to Remote Code Execution via unsafe PyYAML usage,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-24009,CWE-502,PyPI,docling-core,2.21.0,2.48.4,2026-01-22T18:02:45Z,2026-01-22T18:43:42Z
GHSA-vqxh-445g-37fc,Spring Security has a broken timing attack mitigation implemented in DaoAuthenticationProvide,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CVE-2025-22234,CWE-208,Maven,org.springframework.security:spring-security-core,6.3.8,6.3.9,2026-01-22T21:33:47Z,2026-01-22T22:33:22Z
GHSA-vrgw-pc9c-qrrc,UmbracoForms Vulnerable to Remote Code Execution via Untrusted WSDL Compilation in Dynamic SOAP Client Generation,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,CVE-2025-68924,CWE-502; CWE-829; CWE-915; CWE-94,NuGet,UmbracoForms,0,,2026-01-13T19:54:05Z,2026-01-16T21:54:55Z
GHSA-vrjc-q2fh-6x9h,Spinnaker vulnerable to SSRF due to improper restrictions on http from user input,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:L,CVE-2025-61916,CWE-20; CWE-523; CWE-918,Maven,io.spinnaker.clouddriver:clouddriver-artifacts,0,2025.1.6,2026-01-05T22:55:12Z,2026-01-06T15:51:46Z
GHSA-vvj3-c3rp-c85p,PHPUnit Vulnerable to Unsafe Deserialization in PHPT Code Coverage Handling,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CVE-2026-24765,CWE-502,Packagist,phpunit/phpunit,0,8.5.52,2026-01-27T22:26:22Z,2026-02-06T15:30:59Z
GHSA-vw5p-8cq8-m7mv,Devalue is vulnerable to denial of service due to memory exhaustion in devalue.parse,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-22774,CWE-20; CWE-405,npm,devalue,5.3.0,5.6.2,2026-01-15T18:10:15Z,2026-01-15T22:33:39Z
GHSA-vx9w-5cx4-9796,Crawl4AI Has Local File Inclusion in Docker API via file:// URLs,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,CVE-2026-26217,CWE-22,PyPI,Crawl4AI,0,0.8.0,2026-01-16T20:58:51Z,2026-02-12T20:09:06Z
GHSA-vxw4-wv6m-9hhh,OpenCode's Unauthenticated HTTP Server Allows Arbitrary Command Execution,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CVE-2026-22812,CWE-306; CWE-749; CWE-942,npm,opencode-ai,0,1.0.216,2026-01-13T20:35:08Z,2026-01-13T20:35:08Z
GHSA-w2gr-585j-r428,Metricbeat affected by multiple denial of service vulnerabilities,MODERATE,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-0528,CWE-129,Go,github.com/elastic/beats/v7,0,7.0.0-alpha2.0.20251217054608-6e42552a23ce,2026-01-13T21:31:46Z,2026-01-22T22:32:15Z
GHSA-w332-q679-j88p,Hono has an Arbitrary Key Read in Serve static Middleware (Cloudflare Workers Adapter),MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CVE-2026-24473,CWE-200; CWE-284; CWE-668,npm,hono,0,4.11.7,2026-01-27T19:09:01Z,2026-02-04T19:53:47Z
GHSA-w3g8-fp6j-wvqw,SM2-PKE has 32-bit Biased Nonce Vulnerability,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-22698,CWE-331,crates.io,sm2,0.14.0-pre.0,,2026-01-09T22:27:50Z,2026-01-11T14:56:33Z
GHSA-w3x5-7c4c-66p9,Signal K Server has Unauthenticated State Pollution leading to Remote Code Execution (RCE),CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,CVE-2025-66398,CWE-78; CWE-913,npm,signalk-server,0,2.19.0,2026-01-02T15:11:49Z,2026-01-02T15:11:50Z
GHSA-w54x-r83c-x79q,Pepr Has Overly Permissive RBAC ClusterRole in Admin Mode,LOW,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N,CVE-2026-23634,CWE-272; CWE-276,npm,pepr,0,1.0.5,2026-01-15T20:14:31Z,2026-01-16T21:56:18Z
GHSA-w5wv-wvrp-v5m5,Kargo's `GetConfig()` and `RefreshResource()` API endpoints allow unauthenticated access,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:L,CVE-2026-24748,CWE-863,Go,github.com/akuity/kargo,0,1.6.3,2026-01-27T22:15:28Z,2026-01-29T03:43:04Z
GHSA-w757-4qv9-mghp,openc3-api Vulnerable to Unauthenticated Remote Code Execution,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CVE-2025-68271,CWE-95,RubyGems,openc3,5.0.6,6.10.2,2026-01-13T19:01:49Z,2026-01-14T21:44:52Z
GHSA-w7rq-fgx4-4xcm,LavaLite CMS affected by a stored cross-site scripting vulnerability,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:P/VC:L/VI:L/VA:N/SC:L/SI:L/SA:N,CVE-2025-71177,CWE-79,Packagist,lavalite/cms,0,,2026-01-23T18:31:30Z,2026-01-23T20:16:37Z
GHSA-w836-5gpm-7r93,SiYuan has a Reflected Cross-Site Scripting (XSS) via /api/icon/getDynamicIcon,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,CVE-2026-23847,CWE-79,Go,github.com/siyuan-note/siyuan/kernel,0,0.0.0-20260118021606-5c0cc375b475,2026-01-21T01:00:44Z,2026-01-21T01:00:44Z
GHSA-w8x4-x68c-m6fc,html2pdf.js contains a cross-site scripting vulnerability,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:H/VI:H/VA:L/SC:N/SI:N/SA:N,CVE-2026-22787,CWE-79,npm,html2pdf.js,0,0.14.0,2026-01-14T16:53:10Z,2026-01-21T16:37:34Z
GHSA-w96v-gf22-crwp,n8n: Webhook Node IP Whitelist Bypass via Partial String Matching,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CVE-2025-68949,CWE-134; CWE-183; CWE-284,npm,n8n,1.36.0,2.2.0,2026-01-13T14:57:12Z,2026-01-13T21:40:42Z
GHSA-w9pf-h6m6-v89h,DotNetNuke.Core Vulnerable to Stored XSS via Module Title,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,CVE-2026-24838,CWE-79,NuGet,DotNetNuke.Core,0,9.13.10,2026-01-28T21:34:02Z,2026-01-28T21:34:02Z
GHSA-wfq2-52f7-7qvj,Fickling has a bypass via runpy.run_path() and runpy.run_module(),HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:P,CVE-2026-22606,CWE-184; CWE-502,PyPI,fickling,0,0.1.7,2026-01-09T20:52:40Z,2026-01-11T14:54:44Z
GHSA-whqx-f9j3-ch6m,Cosign verification accepts any valid Rekor entry under certain conditions,MODERATE,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,CVE-2026-22703,CWE-345,Go,github.com/sigstore/cosign/v3,0,3.0.4,2026-01-13T14:58:50Z,2026-01-13T14:58:50Z
GHSA-wjpc-4f29-83h3,badkeys vulnerable to ASCII control character injection on console via malformed input,LOW,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-21439,CWE-150,PyPI,badkeys,0,0.0.16,2026-01-05T19:42:12Z,2026-01-06T16:07:15Z
GHSA-wm8h-26fv-mg7g,phpMyFAQ: /api/setup/backup accessible to any authenticated user (authz missing),MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CVE-2026-24421,CWE-285; CWE-862,Packagist,phpmyfaq/phpmyfaq,0,4.0.17,2026-01-23T20:17:25Z,2026-01-28T04:43:46Z
GHSA-wp53-j4wj-2cfg,Python-Multipart has Arbitrary File Write via Non-Default Configuration,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:L,CVE-2026-24486,CWE-22,PyPI,python-multipart,0,0.0.22,2026-01-26T23:28:05Z,2026-01-29T03:24:52Z
GHSA-wq8p-q8cq-94w5,MineAdmin May Expose Sensitive Information to an Unauthorized Actor,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N,CVE-2026-1196,CWE-200,Packagist,mineadmin/mineadmin,1.0.0,,2026-01-20T03:30:28Z,2026-02-05T22:01:08Z
GHSA-wv3h-x6c4-r867,Keycloak services allows the issuance of access and refresh tokens for disabled users,MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N,CVE-2025-14559,CWE-863,Maven,org.keycloak:keycloak-services,26.5.0,26.5.2,2026-01-21T09:31:30Z,2026-02-13T20:24:37Z
GHSA-wvpq-h33f-8rp6,October CMS Vulnerable to Stored XSS via Branding Styles,MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:N,CVE-2025-61676,CWE-79,Packagist,october/system,0,3.7.13,2026-01-09T20:12:24Z,2026-01-11T14:55:37Z
GHSA-wvqx-m5px-6cmp,XWiki Affected by Reflected Cross-Site Scripting (XSS) in Error Messages,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:N/SC:H/SI:H/SA:H,CVE-2026-24128,CWE-79; CWE-80,Maven,org.xwiki.platform:xwiki-platform-web-templates,7.0-milestone-2,16.10.12,2026-01-23T16:28:44Z,2026-01-28T04:42:41Z
GHSA-wxhw-j4hc-fmq6,SandboxJS has Sandbox Escape via Unprotected AsyncFunction Constructor,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CVE-2026-23830,CWE-693; CWE-913; CWE-94,npm,@nyariv/sandboxjs,0,0.8.26,2026-01-27T19:55:11Z,2026-01-29T03:43:42Z
GHSA-x27p-wfqw-hfcc,Craft CMS vulnerable to Server-Side Request Forgery (SSRF) via GraphQL Asset Upload Mutation,MODERATE,CVSS:4.0/AV:N/AC:L/AT:P/PR:H/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2025-68437,CWE-918,Packagist,craftcms/cms,5.0.0-RC1,5.8.21,2026-01-05T18:02:37Z,2026-01-06T15:52:11Z
GHSA-x5m4-43jf-hh65,soroban-fixed-point-math has Incorrect Rounding and Overflow Handling in Signed Fixed-Point Math with Negatives,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CVE-2026-24783,CWE-682,crates.io,soroban-fixed-point-math,1.4.0,1.4.1,2026-01-28T16:18:54Z,2026-01-28T16:18:54Z
GHSA-x5rw-qvvp-5cgm,Bagisto has IDOR in Customer Order Reorder Functionality,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N,CVE-2026-21447,CWE-284; CWE-639,Packagist,bagisto/bagisto,0,2.3.10,2026-01-02T22:50:47Z,2026-01-02T22:50:47Z
GHSA-x6jc-phwx-hp32,Incus container environment configuration newline injection,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:N,CVE-2026-23953,CWE-93,Go,github.com/lxc/incus/v6,6.1.0,,2026-01-22T20:21:17Z,2026-01-23T15:46:26Z
GHSA-xf94-h87h-g9wr,QuestDB UI's Web Console is Vulnerable to Cross-Site Scripting,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,CVE-2026-0824,CWE-79,npm,@questdb/web-console,0,1.1.10,2026-01-10T15:31:22Z,2026-01-13T19:03:20Z
GHSA-xfhx-r7ww-5995,Google Keras Allocates Resources Without Limits or Throttling in the HDF5 weight loading component,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,CVE-2026-0897,CWE-770,PyPI,keras,3.0.0,3.12.1,2026-01-15T15:31:19Z,2026-02-18T16:08:35Z
